"0","[loc=de,txt=String430808814,loc=de,txt=String430808814,loc=de,txt=String430808814]","2016-10-10T09:53:58.991524","---"
"0","[loc=de,txt=String674446336,loc=de,txt=String674446336,loc=de,txt=String674446336]","2016-10-10T09:54:00.102248","---"
"0","[loc=de,txt=String788056972,loc=de,txt=String788056972,loc=de,txt=String788056972]","2016-10-10T09:54:01.213467","---"
"0","[loc=de,txt=String1013773621,loc=de,txt=String1013773621,loc=de,txt=String1013773621]","2016-10-10T09:54:02.335420","---"
"0","[loc=de,txt=String1507747537,loc=de,txt=String1507747537,loc=de,txt=String1507747537]","2016-10-10T09:54:06.763962","---"
"0","[loc=de,txt=String1507747537,loc=de,txt=String1507747537,loc=de,txt=String1507747537]","2016-10-10T09:54:06.763962","---"
"0","[loc=de,txt=String121671199,loc=de,txt=String121671199,loc=de,txt=String121671199]","2016-10-10T09:54:07.873317","---"
"0","[loc=de,txt=String1304162807,loc=de,txt=String1304162807,loc=de,txt=String1304162807]","2016-10-10T09:54:08.999957","---"
"0","[loc=de,txt=String2133008448,loc=de,txt=String2133008448,loc=de,txt=String2133008448]","2016-10-10T09:54:10.102413","---"
"0","[loc=de,txt=String1090962595,loc=de,txt=String1090962595,loc=de,txt=String1090962595]","2016-10-10T09:54:11.226082","---"
"0","[loc=de,txt=String1324677062,loc=de,txt=String1324677062,loc=de,txt=String1324677062]","2016-10-10T09:54:12.334148","---"
"0","[loc=de,txt=String686408006,loc=de,txt=String686408006,loc=de,txt=String686408006]","2016-10-10T09:54:13.442218","---"
"0","[loc=de,txt=String124145145,loc=de,txt=String124145145,loc=de,txt=String124145145]","2016-10-10T09:54:14.549557","---"
"0","[loc=de,txt=String1275089677,loc=de,txt=String1275089677,loc=de,txt=String1275089677]","2016-10-10T09:54:15.657414","---"
"0","[loc=de,txt=String1494438716,loc=de,txt=String1494438716,loc=de,txt=String1494438716]","2016-10-10T09:54:16.762154","---"
"0","[loc=de,txt=String1771585591,loc=de,txt=String1771585591,loc=de,txt=String1771585591]","2016-10-10T09:54:17.874925","---"
"0","[loc=de,txt=String953717808,loc=de,txt=String953717808,loc=de,txt=String953717808]","2016-10-10T09:54:18.982933","---"
"0","[loc=de,txt=String1739319451,loc=de,txt=String1739319451,loc=de,txt=String1739319451]","2016-10-10T09:54:20.091460","---"
"0","[loc=de,txt=String1583346551,loc=de,txt=String1583346551,loc=de,txt=String1583346551]","2016-10-10T09:54:21.213466","---"
"0","[loc=de,txt=String671175868,loc=de,txt=String671175868,loc=de,txt=String671175868]","2016-10-10T09:54:22.322194","---"
"0","[loc=de,txt=String908403835,loc=de,txt=String908403835,loc=de,txt=String908403835]","2016-10-10T09:54:23.433406","---"
"0","[loc=de,txt=String1799230318,loc=de,txt=String1799230318,loc=de,txt=String1799230318]","2016-10-10T09:54:24.545387","---"
"0","[loc=de,txt=String1375250447,loc=de,txt=String1375250447,loc=de,txt=String1375250447]","2016-10-10T09:54:25.653575","---"
"0","[loc=de,txt=String562015325,loc=de,txt=String562015325,loc=de,txt=String562015325]","2016-10-10T09:54:26.762588","---"
"0","[loc=de,txt=String251396753,loc=de,txt=String251396753,loc=de,txt=String251396753]","2016-10-10T09:54:27.873198","---"
"0","[loc=de,txt=String1231931709,loc=de,txt=String1231931709,loc=de,txt=String1231931709]","2016-10-10T09:54:28.983262","---"
"0","[loc=de,txt=String1389831734,loc=de,txt=String1389831734,loc=de,txt=String1389831734]","2016-10-10T09:54:30.093386","---"
"0","[loc=de,txt=String1399005117,loc=de,txt=String1399005117,loc=de,txt=String1399005117]","2016-10-10T09:54:31.201554","---"
"0","[loc=de,txt=String2069297684,loc=de,txt=String2069297684,loc=de,txt=String2069297684]","2016-10-10T09:54:32.322198","---"
"0","[loc=de,txt=String1124722944,loc=de,txt=String1124722944,loc=de,txt=String1124722944]","2016-10-10T09:54:33.431132","---"
"0","[loc=de,txt=String1631591382,loc=de,txt=String1631591382,loc=de,txt=String1631591382]","2016-10-10T09:54:34.543408","---"
"0","[loc=de,txt=String1830940143,loc=de,txt=String1830940143,loc=de,txt=String1830940143]","2016-10-10T09:54:35.652405","---"
"0","[loc=de,txt=String2099254351,loc=de,txt=String2099254351,loc=de,txt=String2099254351]","2016-10-10T09:54:36.761271","---"
"0","[loc=de,txt=String1477954889,loc=de,txt=String1477954889,loc=de,txt=String1477954889]","2016-10-10T09:54:37.872334","---"
"0","[loc=de,txt=String2107919777,loc=de,txt=String2107919777,loc=de,txt=String2107919777]","2016-10-10T09:54:38.983126","---"
"0","[loc=de,txt=String1066841838,loc=de,txt=String1066841838,loc=de,txt=String1066841838]","2016-10-10T09:54:40.091258","---"
"0","[loc=de,txt=String282210857,loc=de,txt=String282210857,loc=de,txt=String282210857]","2016-10-10T09:54:41.203126","---"
"0","[loc=de,txt=String564813173,loc=de,txt=String564813173,loc=de,txt=String564813173]","2016-10-10T09:54:42.312245","---"
"0","[loc=de,txt=String251195638,loc=de,txt=String251195638,loc=de,txt=String251195638]","2016-10-10T09:54:43.431556","---"
"0","[loc=de,txt=String979002237,loc=de,txt=String979002237,loc=de,txt=String979002237]","2016-10-10T09:54:44.541869","---"
"0","[loc=de,txt=String779911051,loc=de,txt=String779911051,loc=de,txt=String779911051]","2016-10-10T09:54:45.651340","---"
"0","[loc=de,txt=String1692312153,loc=de,txt=String1692312153,loc=de,txt=String1692312153]","2016-10-10T09:54:46.763392","---"
"0","[loc=de,txt=String2120471790,loc=de,txt=String2120471790,loc=de,txt=String2120471790]","2016-10-10T09:54:47.873591","---"
"0","[loc=de,txt=String680678941,loc=de,txt=String680678941,loc=de,txt=String680678941]","2016-10-10T09:54:48.982053","---"
"0","[loc=de,txt=String1477814898,loc=de,txt=String1477814898,loc=de,txt=String1477814898]","2016-10-10T09:54:50.093554","---"
"0","[loc=de,txt=String1571697486,loc=de,txt=String1571697486,loc=de,txt=String1571697486]","2016-10-10T09:54:51.203511","---"
"0","[loc=de,txt=String976456409,loc=de,txt=String976456409,loc=de,txt=String976456409]","2016-10-10T09:54:52.313597","---"
"0","[loc=de,txt=String1507075723,loc=de,txt=String1507075723,loc=de,txt=String1507075723]","2016-10-10T09:54:53.423562","---"
"0","[loc=de,txt=String1925770522,loc=de,txt=String1925770522,loc=de,txt=String1925770522]","2016-10-10T09:54:54.543140","---"
"0","[loc=de,txt=String761916559,loc=de,txt=String761916559,loc=de,txt=String761916559]","2016-10-10T09:54:55.652361","---"
"0","[loc=de,txt=String1287339692,loc=de,txt=String1287339692,loc=de,txt=String1287339692]","2016-10-10T09:54:56.763196","---"
"0","[loc=de,txt=String695358351,loc=de,txt=String695358351,loc=de,txt=String695358351]","2016-10-10T09:54:57.873347","---"
"0","[loc=de,txt=String1462934743,loc=de,txt=String1462934743,loc=de,txt=String1462934743]","2016-10-10T09:54:58.982968","---"
"0","[loc=de,txt=String1141492543,loc=de,txt=String1141492543,loc=de,txt=String1141492543]","2016-10-10T09:55:00.094148","---"
"0","[loc=de,txt=String1663550504,loc=de,txt=String1663550504,loc=de,txt=String1663550504]","2016-10-10T09:55:01.203115","---"
"0","[loc=de,txt=String539481828,loc=de,txt=String539481828,loc=de,txt=String539481828]","2016-10-10T09:55:02.314130","---"
"0","[loc=de,txt=String207823918,loc=de,txt=String207823918,loc=de,txt=String207823918]","2016-10-10T09:55:03.423347","---"
"0","[loc=de,txt=String1632853442,loc=de,txt=String1632853442,loc=de,txt=String1632853442]","2016-10-10T09:55:04.534426","---"
"0","[loc=de,txt=String1746833048,loc=de,txt=String1746833048,loc=de,txt=String1746833048]","2016-10-10T09:55:05.652127","---"
"0","[loc=de,txt=String1890138128,loc=de,txt=String1890138128,loc=de,txt=String1890138128]","2016-10-10T09:55:06.762187","---"
"0","[loc=de,txt=String291645220,loc=de,txt=String291645220,loc=de,txt=String291645220]","2016-10-10T09:55:07.872078","---"
"0","[loc=de,txt=String847356235,loc=de,txt=String847356235,loc=de,txt=String847356235]","2016-10-10T09:55:08.983908","---"
"0","[loc=de,txt=String1701802604,loc=de,txt=String1701802604,loc=de,txt=String1701802604]","2016-10-10T09:55:10.093969","---"
"0","[loc=de,txt=String1102880870,loc=de,txt=String1102880870,loc=de,txt=String1102880870]","2016-10-10T09:55:11.203602","---"
"0","[loc=de,txt=String1844017956,loc=de,txt=String1844017956,loc=de,txt=String1844017956]","2016-10-10T09:55:12.311673","---"
"0","[loc=de,txt=String704061951,loc=de,txt=String704061951,loc=de,txt=String704061951]","2016-10-10T09:55:13.422453","---"
"0","[loc=de,txt=String1579772411,loc=de,txt=String1579772411,loc=de,txt=String1579772411]","2016-10-10T09:55:14.532278","---"
"0","[loc=de,txt=String1674140688,loc=de,txt=String1674140688,loc=de,txt=String1674140688]","2016-10-10T09:55:15.644715","---"
"0","[loc=de,txt=String1611650250,loc=de,txt=String1611650250,loc=de,txt=String1611650250]","2016-10-10T09:55:16.762052","---"
"0","[loc=de,txt=String1726682519,loc=de,txt=String1726682519,loc=de,txt=String1726682519]","2016-10-10T09:55:17.871132","---"
"0","[loc=de,txt=String812251724,loc=de,txt=String812251724,loc=de,txt=String812251724]","2016-10-10T09:55:18.981097","---"
"0","[loc=de,txt=String871410190,loc=de,txt=String871410190,loc=de,txt=String871410190]","2016-10-10T09:55:20.093398","---"
"0","[loc=de,txt=String76570681,loc=de,txt=String76570681,loc=de,txt=String76570681]","2016-10-10T09:55:21.201023","---"
"0","[loc=de,txt=String318356264,loc=de,txt=String318356264,loc=de,txt=String318356264]","2016-10-10T09:55:22.313022","---"
"0","[loc=de,txt=String1073269672,loc=de,txt=String1073269672,loc=de,txt=String1073269672]","2016-10-10T09:55:23.425305","---"
"0","[loc=de,txt=String1650877985,loc=de,txt=String1650877985,loc=de,txt=String1650877985]","2016-10-10T09:55:24.531984","---"
"0","[loc=de,txt=String934320157,loc=de,txt=String934320157,loc=de,txt=String934320157]","2016-10-10T09:55:25.643924","---"
"0","[loc=de,txt=String1289362264,loc=de,txt=String1289362264,loc=de,txt=String1289362264]","2016-10-10T09:55:26.752241","---"
"0","[loc=de,txt=String681415515,loc=de,txt=String681415515,loc=de,txt=String681415515]","2016-10-10T09:55:27.873406","---"
"0","[loc=de,txt=String1050133581,loc=de,txt=String1050133581,loc=de,txt=String1050133581]","2016-10-10T09:55:28.984020","---"
"0","[loc=de,txt=String1102677936,loc=de,txt=String1102677936,loc=de,txt=String1102677936]","2016-10-10T09:55:30.092567","---"
"0","[loc=de,txt=String213198207,loc=de,txt=String213198207,loc=de,txt=String213198207]","2016-10-10T09:55:31.201966","---"
"0","[loc=de,txt=String371086638,loc=de,txt=String371086638,loc=de,txt=String371086638]","2016-10-10T09:55:32.313785","---"
"0","[loc=de,txt=String381931090,loc=de,txt=String381931090,loc=de,txt=String381931090]","2016-10-10T09:55:33.423800","---"
"0","[loc=de,txt=String1958718426,loc=de,txt=String1958718426,loc=de,txt=String1958718426]","2016-10-10T09:55:34.532628","---"
"0","[loc=de,txt=String1279823426,loc=de,txt=String1279823426,loc=de,txt=String1279823426]","2016-10-10T09:55:35.642453","---"
"0","[loc=de,txt=String1969936373,loc=de,txt=String1969936373,loc=de,txt=String1969936373]","2016-10-10T09:55:36.752404","---"
"0","[loc=de,txt=String405812808,loc=de,txt=String405812808,loc=de,txt=String405812808]","2016-10-10T09:55:37.867335","---"
"0","[loc=de,txt=String226618151,loc=de,txt=String226618151,loc=de,txt=String226618151]","2016-10-10T09:55:38.989152","---"
"0","[loc=de,txt=String1771946347,loc=de,txt=String1771946347,loc=de,txt=String1771946347]","2016-10-10T09:55:40.096891","---"
"0","[loc=de,txt=String1032586163,loc=de,txt=String1032586163,loc=de,txt=String1032586163]","2016-10-10T09:55:41.203255","---"
"0","[loc=de,txt=String1726451445,loc=de,txt=String1726451445,loc=de,txt=String1726451445]","2016-10-10T09:55:42.314309","---"
"0","[loc=de,txt=String6350862,loc=de,txt=String6350862,loc=de,txt=String6350862]","2016-10-10T09:55:43.423931","---"
"0","[loc=de,txt=String508594896,loc=de,txt=String508594896,loc=de,txt=String508594896]","2016-10-10T09:55:44.532075","---"
"0","[loc=de,txt=String324660298,loc=de,txt=String324660298,loc=de,txt=String324660298]","2016-10-10T09:55:45.643033","---"
"0","[loc=de,txt=String555336361,loc=de,txt=String555336361,loc=de,txt=String555336361]","2016-10-10T09:55:46.754037","---"
"0","[loc=de,txt=String1446135859,loc=de,txt=String1446135859,loc=de,txt=String1446135859]","2016-10-10T09:55:47.863730","---"
"0","[loc=de,txt=String611073703,loc=de,txt=String611073703,loc=de,txt=String611073703]","2016-10-10T09:55:48.971822","---"
"0","[loc=de,txt=String1514840272,loc=de,txt=String1514840272,loc=de,txt=String1514840272]","2016-10-10T09:55:50.093826","---"
"0","[loc=de,txt=String1447870799,loc=de,txt=String1447870799,loc=de,txt=String1447870799]","2016-10-10T09:55:51.203826","---"
"0","[loc=de,txt=String1868727589,loc=de,txt=String1868727589,loc=de,txt=String1868727589]","2016-10-10T09:55:52.313904","---"
"0","[loc=de,txt=String853234338,loc=de,txt=String853234338,loc=de,txt=String853234338]","2016-10-10T09:55:53.423865","---"
"0","[loc=de,txt=String1245162831,loc=de,txt=String1245162831,loc=de,txt=String1245162831]","2016-10-10T09:55:54.533774","---"
"0","[loc=de,txt=String795105973,loc=de,txt=String795105973,loc=de,txt=String795105973]","2016-10-10T09:55:55.643766","---"
"0","[loc=de,txt=String502229571,loc=de,txt=String502229571,loc=de,txt=String502229571]","2016-10-10T09:55:56.753589","---"
"0","[loc=de,txt=String1535584943,loc=de,txt=String1535584943,loc=de,txt=String1535584943]","2016-10-10T09:55:57.863725","---"
"0","[loc=de,txt=String1871624208,loc=de,txt=String1871624208,loc=de,txt=String1871624208]","2016-10-10T09:55:58.973732","---"
"0","[loc=de,txt=String1849865178,loc=de,txt=String1849865178,loc=de,txt=String1849865178]","2016-10-10T09:56:00.083752","---"
"0","[loc=de,txt=String945504533,loc=de,txt=String945504533,loc=de,txt=String945504533]","2016-10-10T09:56:01.203699","---"
"0","[loc=de,txt=String498971701,loc=de,txt=String498971701,loc=de,txt=String498971701]","2016-10-10T09:56:02.313848","---"
"0","[loc=de,txt=String247238320,loc=de,txt=String247238320,loc=de,txt=String247238320]","2016-10-10T09:56:03.421737","---"
"0","[loc=de,txt=String1619843198,loc=de,txt=String1619843198,loc=de,txt=String1619843198]","2016-10-10T09:56:04.533672","---"
"0","[loc=de,txt=String110928216,loc=de,txt=String110928216,loc=de,txt=String110928216]","2016-10-10T09:56:05.641767","---"
"0","[loc=de,txt=String117459854,loc=de,txt=String117459854,loc=de,txt=String117459854]","2016-10-10T09:56:06.753761","---"
"0","[loc=de,txt=String1085525479,loc=de,txt=String1085525479,loc=de,txt=String1085525479]","2016-10-10T09:56:07.864773","---"
"0","[loc=de,txt=String1092138069,loc=de,txt=String1092138069,loc=de,txt=String1092138069]","2016-10-10T09:56:08.974036","---"
"0","[loc=de,txt=String785163566,loc=de,txt=String785163566,loc=de,txt=String785163566]","2016-10-10T09:56:10.084128","---"
"0","[loc=de,txt=String1388335620,loc=de,txt=String1388335620,loc=de,txt=String1388335620]","2016-10-10T09:56:11.192956","---"
"0","[loc=de,txt=String1364109395,loc=de,txt=String1364109395,loc=de,txt=String1364109395]","2016-10-10T09:56:12.311982","---"
"0","[loc=de,txt=String478605054,loc=de,txt=String478605054,loc=de,txt=String478605054]","2016-10-10T09:56:13.423330","---"
"0","[loc=de,txt=String1452809163,loc=de,txt=String1452809163,loc=de,txt=String1452809163]","2016-10-10T09:56:14.534162","---"
"0","[loc=de,txt=String1393126277,loc=de,txt=String1393126277,loc=de,txt=String1393126277]","2016-10-10T09:56:15.643006","---"
"0","[loc=de,txt=String1965909650,loc=de,txt=String1965909650,loc=de,txt=String1965909650]","2016-10-10T09:56:16.752032","---"
"0","[loc=de,txt=String2094398234,loc=de,txt=String2094398234,loc=de,txt=String2094398234]","2016-10-10T09:56:17.870436","---"
"0","[loc=de,txt=String1687586278,loc=de,txt=String1687586278,loc=de,txt=String1687586278]","2016-10-10T09:56:18.972704","---"
"0","[loc=de,txt=String2037638719,loc=de,txt=String2037638719,loc=de,txt=String2037638719]","2016-10-10T09:56:20.083147","---"
"0","[loc=de,txt=String1831191694,loc=de,txt=String1831191694,loc=de,txt=String1831191694]","2016-10-10T09:56:21.191416","---"
"0","[loc=de,txt=String688656318,loc=de,txt=String688656318,loc=de,txt=String688656318]","2016-10-10T09:56:22.301248","---"
"0","[loc=de,txt=String475431330,loc=de,txt=String475431330,loc=de,txt=String475431330]","2016-10-10T09:56:23.421188","---"
"0","[loc=de,txt=String52947312,loc=de,txt=String52947312,loc=de,txt=String52947312]","2016-10-10T09:56:24.532901","---"
"0","[loc=de,txt=String1675167763,loc=de,txt=String1675167763,loc=de,txt=String1675167763]","2016-10-10T09:56:25.641265","---"
"0","[loc=de,txt=String1746382396,loc=de,txt=String1746382396,loc=de,txt=String1746382396]","2016-10-10T09:56:26.753890","---"
"0","[loc=de,txt=String16060951,loc=de,txt=String16060951,loc=de,txt=String16060951]","2016-10-10T09:56:27.861523","---"
"0","[loc=de,txt=String10926177,loc=de,txt=String10926177,loc=de,txt=String10926177]","2016-10-10T09:56:28.971390","---"
"0","[loc=de,txt=String1336238658,loc=de,txt=String1336238658,loc=de,txt=String1336238658]","2016-10-10T09:56:30.085332","---"
"0","[loc=de,txt=String781987639,loc=de,txt=String781987639,loc=de,txt=String781987639]","2016-10-10T09:56:31.193488","---"
"0","[loc=de,txt=String1295134027,loc=de,txt=String1295134027,loc=de,txt=String1295134027]","2016-10-10T09:56:32.303452","---"
"0","[loc=de,txt=String187702111,loc=de,txt=String187702111,loc=de,txt=String187702111]","2016-10-10T09:56:33.412465","---"
"0","[loc=de,txt=String492572775,loc=de,txt=String492572775,loc=de,txt=String492572775]","2016-10-10T09:56:34.533443","---"
"0","[loc=de,txt=String25517672,loc=de,txt=String25517672,loc=de,txt=String25517672]","2016-10-10T09:56:35.648994","---"
"0","[loc=de,txt=String525338297,loc=de,txt=String525338297,loc=de,txt=String525338297]","2016-10-10T09:56:36.751609","---"
"0","[loc=de,txt=String23192554,loc=de,txt=String23192554,loc=de,txt=String23192554]","2016-10-10T09:56:37.862509","---"
"0","[loc=de,txt=String1828633093,loc=de,txt=String1828633093,loc=de,txt=String1828633093]","2016-10-10T09:56:38.971742","---"
"0","[loc=de,txt=String577827258,loc=de,txt=String577827258,loc=de,txt=String577827258]","2016-10-10T09:56:40.082693","---"
"0","[loc=de,txt=String218414033,loc=de,txt=String218414033,loc=de,txt=String218414033]","2016-10-10T09:56:41.193140","---"
"0","[loc=de,txt=String266153030,loc=de,txt=String266153030,loc=de,txt=String266153030]","2016-10-10T09:56:42.303843","---"
"0","[loc=de,txt=String708160420,loc=de,txt=String708160420,loc=de,txt=String708160420]","2016-10-10T09:56:43.412308","---"
"0","[loc=de,txt=String2834990,loc=de,txt=String2834990,loc=de,txt=String2834990]","2016-10-10T09:56:44.523295","---"
"0","[loc=de,txt=String1280485806,loc=de,txt=String1280485806,loc=de,txt=String1280485806]","2016-10-10T09:56:45.643299","---"
"0","[loc=de,txt=String436787437,loc=de,txt=String436787437,loc=de,txt=String436787437]","2016-10-10T09:56:46.752050","---"
"0","[loc=de,txt=String763193307,loc=de,txt=String763193307,loc=de,txt=String763193307]","2016-10-10T09:56:47.864290","---"
"0","[loc=de,txt=String297687022,loc=de,txt=String297687022,loc=de,txt=String297687022]","2016-10-10T09:56:48.973892","---"
"0","[loc=de,txt=String1978615593,loc=de,txt=String1978615593,loc=de,txt=String1978615593]","2016-10-10T09:56:50.083744","---"
